C*******************************************************************************
C
C                  INTEGRATED WATER FLOW MODEL (IWFM)
C
C*******************************************************************************
C
C                 NATIVE AND RIPARIAN VEGETATION DATA FILE
C                         Root Zone Component
C                         *** Version 4.11 ***
C
C
C             Project:  C2VSim: California Central Valley Groundwater-Surface Water Simulation Model
C             Filename: CVRZ_NatRipVeg_v411.dat
C             Version:  R385-2015-CG 2017.01.23
C
C Notes: Elemental native and riparian vegetation for water years 1922-2015
C
C***********************************************************************
C  California Central Valley Groundwater-Surface Water Flow Model (C2VSim)
C  Copyright (C) 2012-2017
C  State of California, Department of Water Resources
C
C  This model is free. You can redistribute it and/or modify it
C  under the terms of the GNU General Public License as published
C  by the Free Software Foundation; either version 2 of the License,
C  or (at your option) any later version.
C
C  This model is distributed WITHOUT ANY WARRANTY; without even
C  the implied warranty of MERCHANTABILITY or FITNESS FOR A
C  PARTICULAR PURPOSE.  See the GNU General Public License for
C  more details. (http://www.gnu.org/licenses/gpl.html)
C
C  The GNU General Public License is available from the Free Software
C  Foundation, Inc., 59 Temple Place - Suite 330, Boston, MA  02111-1307, USA.
C
C  For tecnical support, e-mail: IWFMtechsupport@water.ca.gov
C
C
C  Principal Contact:
C    Tariq N. Kadir, PE, Senior Engineer, DWR
C       (916) 653-3513, kadir@water.ca.gov
C
C  Principal Developer and Technical Support:
C    Charles F. Brush, PhD, PE, Engineer, DWR
C       (916) 651-8705, cbrush@water.ca.gov
C
C
C*******************************************************************************
C                          File Description
C
C   This data file contains the parameters and data file names for the simulation
C   of root zone processes for native and riparian vegetation.
C
C*******************************************************************************
C                         Land Use Areas
C
C   LUFLNVRV   ;  File that lists the land use areas (max. 1000 characters)
C
C--------------------------------------------------------------------------------
     RootZone\C2VSimCG_NativeVeg_Area.dat                     / LUFLNVRV
C*******************************************************************************
C                              Rooting Depths
C
C   FACT  ;  Conversion factor for root zone depths
C   ROOTNV;  Native veg. root zone depth; [L]
C   ROOTRV;  Riparian veg. root zone depth; [L]
C
C--------------------------------------------------------------------------------
C   VALUE                 DESCRIPTION
C--------------------------------------------------------------------------------
    1.0                   / FACT
    5.0                   / ROOTNV
    5.0                   / ROOTRV
C*******************************************************************************
C         Native and Riparian Vegetation Root Zone Simulation Parameters
C
C   IE       ;  Element ID (0 if following values are to be used for all elements)
C   CNNV     ;  Curve number for native vegetation lands
C   CNRV     ;  Curve number for riparian vegetation lands
C   ICETNV   ;  Native vegetation ETc - this number corresponds to the appropriate
C                 data column in the ET data file listed in the Main Control Data file.
C   ICETRV   ;  Riparian vegetation ETc - this number corresponds to the appropriate
C                 data column in the ET data file listed in the Main Control Data file.
C   ISTRMRV  ;  Stream node at which water will be used to satisfy unmet riparain ET
C                 requirement in element IE
C                 * Enter 0 if riparian vegetation in element IE has no access to a
C                   stream node
C
C--------------------------------------------------------------------------------
C   IE    CNNV    CNRV    ICETNV    ICETRV    ISTRMRV
C--------------------------------------------------------------------------------
1	45.0000000	40.0000000	484	505	313
2	45.0000000	40.0000000	484	505	312
3	45.0000000	40.0000000	484	505	0
4	45.0000000	40.0000000	484	505	0
5	45.0000000	40.0000000	484	505	313
6	45.0000000	40.0000000	484	505	319
7	45.0000000	40.0000000	484	505	309
8	45.0000000	40.0000000	484	505	314
9	45.0000000	40.0000000	484	505	320
10	48.0000000	44.0000000	484	505	320
11	45.0000000	40.0000000	484	505	308
12	45.0000000	40.0000000	484	505	309
13	39.0000000	32.0000000	484	505	316
14	45.0000000	40.0000000	484	505	314
15	45.0000000	40.0000000	484	505	316
16	45.0000000	40.0000000	484	505	317
17	45.0000000	40.0000000	484	505	325
18	45.0000000	40.0000000	484	505	0
19	45.0000000	40.0000000	484	505	316
20	39.0000000	32.0000000	484	505	323
21	45.0000000	40.0000000	484	505	323
22	45.0000000	40.0000000	484	505	327
23	45.0000000	40.0000000	484	505	326
24	45.0000000	40.0000000	484	505	330
25	45.0000000	40.0000000	484	505	331
26	45.0000000	40.0000000	484	505	332
27	45.0000000	40.0000000	484	505	339
28	45.0000000	40.0000000	484	505	324
29	48.0000000	44.0000000	484	505	346
30	48.0000000	44.0000000	484	505	327
31	48.0000000	44.0000000	484	505	326
32	45.0000000	40.0000000	484	505	335
33	45.0000000	40.0000000	484	505	336
34	45.0000000	40.0000000	484	505	332
35	45.0000000	40.0000000	484	505	344
36	45.0000000	40.0000000	484	505	344
37	48.0000000	44.0000000	484	505	0
38	48.0000000	44.0000000	484	505	335
39	48.0000000	44.0000000	484	505	335
40	48.0000000	44.0000000	484	505	335
41	48.0000000	44.0000000	484	505	336
42	48.0000000	44.0000000	484	505	349
43	48.0000000	44.0000000	484	505	349
44	48.0000000	44.0000000	484	505	334
45	48.0000000	44.0000000	484	505	334
46	48.0000000	44.0000000	484	505	333
47	48.0000000	44.0000000	485	506	333
48	48.0000000	44.0000000	485	506	334
49	48.0000000	44.0000000	485	506	0
50	48.0000000	44.0000000	485	506	0
51	48.0000000	44.0000000	485	506	349
52	48.0000000	44.0000000	485	506	350
53	48.0000000	44.0000000	485	506	351
54	48.0000000	44.0000000	485	506	333
55	48.0000000	44.0000000	485	506	0
56	48.0000000	44.0000000	485	506	0
57	48.0000000	44.0000000	485	506	0
58	48.0000000	44.0000000	485	506	350
59	48.0000000	44.0000000	485	506	0
60	48.0000000	44.0000000	485	506	0
61	48.0000000	44.0000000	485	506	0
62	48.0000000	44.0000000	485	506	352
63	48.0000000	44.0000000	485	506	352
64	45.0000000	40.0000000	485	506	352
65	48.0000000	44.0000000	485	506	0
66	48.0000000	44.0000000	485	506	0
67	48.0000000	44.0000000	485	506	0
68	45.0000000	40.0000000	485	506	352
69	45.0000000	40.0000000	485	506	353
70	39.0000000	32.0000000	485	506	353
71	45.0000000	40.0000000	485	506	353
72	48.0000000	44.0000000	485	506	358
73	48.0000000	44.0000000	485	506	359
74	48.0000000	44.0000000	485	506	360
75	45.0000000	40.0000000	485	506	361
76	45.0000000	40.0000000	485	506	362
77	45.0000000	40.0000000	485	506	357
78	48.0000000	44.0000000	485	506	365
79	48.0000000	44.0000000	485	506	358
80	45.0000000	40.0000000	485	506	371
81	48.0000000	44.0000000	485	506	371
82	45.0000000	40.0000000	485	506	372
83	45.0000000	40.0000000	485	506	373
84	45.0000000	40.0000000	485	506	368
85	48.0000000	44.0000000	485	506	377
86	45.0000000	40.0000000	485	506	369
87	45.0000000	40.0000000	485	506	370
88	45.0000000	40.0000000	485	506	371
89	45.0000000	40.0000000	485	506	372
90	45.0000000	40.0000000	485	506	376
91	45.0000000	40.0000000	485	506	376
92	45.0000000	40.0000000	485	506	378
93	45.0000000	40.0000000	485	506	370
94	45.0000000	40.0000000	485	506	371
95	45.0000000	40.0000000	485	506	0
96	45.0000000	40.0000000	485	506	381
97	45.0000000	40.0000000	485	506	381
98	48.0000000	44.0000000	485	506	378
99	48.0000000	44.0000000	485	506	369
100	45.0000000	40.0000000	485	506	370
101	48.0000000	44.0000000	485	506	0
102	48.0000000	44.0000000	485	506	0
103	45.0000000	40.0000000	485	506	382
104	45.0000000	40.0000000	485	506	382
105	45.0000000	40.0000000	485	506	0
106	48.0000000	44.0000000	485	506	389
107	48.0000000	44.0000000	485	506	389
108	48.0000000	44.0000000	485	506	394
109	45.0000000	40.0000000	485	506	395
110	45.0000000	40.0000000	485	506	396
111	45.0000000	40.0000000	485	506	397
112	39.0000000	32.0000000	485	506	398
113	39.0000000	32.0000000	485	506	383
114	45.0000000	40.0000000	485	506	382
115	48.0000000	44.0000000	485	506	0
116	45.0000000	40.0000000	485	506	383
117	45.0000000	40.0000000	485	506	0
118	48.0000000	44.0000000	485	506	0
119	39.0000000	32.0000000	485	506	386
120	45.0000000	40.0000000	485	506	385
121	48.0000000	44.0000000	485	506	388
122	48.0000000	44.0000000	485	506	392
123	45.0000000	40.0000000	485	506	392
124	48.0000000	44.0000000	486	507	395
125	39.0000000	32.0000000	485	506	396
126	39.0000000	32.0000000	485	506	397
127	45.0000000	40.0000000	485	506	412
128	45.0000000	40.0000000	485	506	412
129	45.0000000	40.0000000	485	506	401
130	45.0000000	40.0000000	487	508	401
131	39.0000000	32.0000000	488	509	386
132	45.0000000	40.0000000	488	509	450
133	39.0000000	32.0000000	487	508	402
134	45.0000000	40.0000000	488	509	0
135	39.0000000	32.0000000	488	509	451
136	48.0000000	44.0000000	488	509	451
137	48.0000000	44.0000000	485	506	391
138	48.0000000	44.0000000	485	506	391
139	48.0000000	44.0000000	486	507	391
140	45.0000000	40.0000000	486	507	0
141	45.0000000	40.0000000	486	507	0
142	45.0000000	40.0000000	486	507	0
143	45.0000000	40.0000000	486	507	413
144	45.0000000	40.0000000	486	507	413
145	45.0000000	40.0000000	487	508	403
146	39.0000000	32.0000000	487	508	403
147	48.0000000	44.0000000	488	509	452
148	48.0000000	44.0000000	488	509	452
149	48.0000000	44.0000000	488	509	452
150	45.0000000	40.0000000	488	509	0
151	45.0000000	40.0000000	488	509	0
152	48.0000000	44.0000000	488	509	0
153	48.0000000	44.0000000	488	509	0
154	45.0000000	40.0000000	488	509	469
155	39.0000000	32.0000000	488	509	469
156	45.0000000	40.0000000	486	507	414
157	45.0000000	40.0000000	486	507	414
158	45.0000000	40.0000000	486	507	404
159	39.0000000	32.0000000	487	508	404
160	48.0000000	44.0000000	488	509	453
161	48.0000000	44.0000000	488	509	453
162	48.0000000	44.0000000	488	509	0
163	48.0000000	44.0000000	488	509	0
164	45.0000000	40.0000000	488	509	470
165	45.0000000	40.0000000	488	509	470
166	48.0000000	44.0000000	486	507	391
167	45.0000000	40.0000000	486	507	0
168	45.0000000	40.0000000	486	507	0
169	45.0000000	40.0000000	486	507	415
170	45.0000000	40.0000000	486	507	415
171	45.0000000	40.0000000	486	507	414
172	45.0000000	40.0000000	486	507	405
173	45.0000000	40.0000000	487	508	405
174	48.0000000	44.0000000	488	509	454
175	48.0000000	44.0000000	488	509	454
176	48.0000000	44.0000000	488	509	0
177	48.0000000	44.0000000	488	509	0
178	39.0000000	32.0000000	488	509	471
179	45.0000000	40.0000000	488	509	471
180	45.0000000	40.0000000	486	507	0
181	45.0000000	40.0000000	486	507	0
182	45.0000000	40.0000000	486	507	415
183	45.0000000	40.0000000	486	507	416
184	48.0000000	44.0000000	486	507	416
185	45.0000000	40.0000000	486	507	0
186	45.0000000	40.0000000	486	507	405
187	48.0000000	44.0000000	486	507	406
188	45.0000000	40.0000000	487	508	406
189	48.0000000	44.0000000	487	508	455
190	48.0000000	44.0000000	488	509	455
191	48.0000000	44.0000000	488	509	455
192	48.0000000	44.0000000	488	509	0
193	48.0000000	44.0000000	488	509	0
194	39.0000000	32.0000000	488	509	472
195	45.0000000	40.0000000	488	509	472
196	45.0000000	40.0000000	488	509	474
197	45.0000000	40.0000000	486	507	417
198	48.0000000	44.0000000	486	507	417
199	48.0000000	44.0000000	486	507	0
200	48.0000000	44.0000000	486	507	0
201	48.0000000	44.0000000	486	507	407
202	45.0000000	40.0000000	486	507	418
203	45.0000000	40.0000000	486	507	418
204	48.0000000	44.0000000	486	507	0
205	48.0000000	44.0000000	486	507	0
206	48.0000000	44.0000000	486	507	435
207	45.0000000	40.0000000	487	508	407
208	48.0000000	44.0000000	487	508	456
209	48.0000000	44.0000000	488	509	456
210	48.0000000	44.0000000	488	509	0
211	48.0000000	44.0000000	488	509	0
212	48.0000000	44.0000000	488	509	456
213	48.0000000	44.0000000	488	509	0
214	45.0000000	40.0000000	488	509	0
215	45.0000000	40.0000000	488	509	477
216	45.0000000	40.0000000	488	509	477
217	45.0000000	40.0000000	486	507	419
218	45.0000000	40.0000000	486	507	419
219	48.0000000	44.0000000	486	507	0
220	45.0000000	40.0000000	486	507	420
221	48.0000000	44.0000000	486	507	420
222	48.0000000	44.0000000	486	507	0
223	48.0000000	44.0000000	486	507	436
224	45.0000000	40.0000000	487	508	436
225	45.0000000	40.0000000	487	508	408
226	48.0000000	44.0000000	487	508	457
227	45.0000000	40.0000000	488	509	457
228	45.0000000	40.0000000	488	509	0
229	48.0000000	44.0000000	488	509	0
230	45.0000000	40.0000000	488	509	478
231	45.0000000	40.0000000	488	509	478
232	48.0000000	44.0000000	488	509	473
233	45.0000000	40.0000000	486	507	421
234	48.0000000	44.0000000	486	507	421
235	48.0000000	44.0000000	486	507	0
236	48.0000000	44.0000000	486	507	437
237	45.0000000	40.0000000	487	508	437
238	45.0000000	40.0000000	487	508	409
239	48.0000000	44.0000000	487	508	458
240	45.0000000	40.0000000	488	509	458
241	45.0000000	40.0000000	486	507	422
242	48.0000000	44.0000000	486	507	422
243	48.0000000	44.0000000	486	507	422
244	48.0000000	44.0000000	486	507	438
245	45.0000000	40.0000000	487	508	438
246	45.0000000	40.0000000	487	508	427
247	45.0000000	40.0000000	487	508	427
248	45.0000000	40.0000000	488	509	459
249	45.0000000	40.0000000	488	509	478
250	39.0000000	32.0000000	488	509	479
251	45.0000000	40.0000000	488	509	479
252	45.0000000	40.0000000	488	509	481
253	45.0000000	40.0000000	486	507	422
254	45.0000000	40.0000000	486	507	423
255	45.0000000	40.0000000	486	507	423
256	45.0000000	40.0000000	486	507	423
257	48.0000000	44.0000000	486	507	424
258	48.0000000	44.0000000	487	508	425
259	45.0000000	40.0000000	487	508	425
260	39.0000000	32.0000000	487	508	428
261	45.0000000	40.0000000	486	507	0
262	45.0000000	40.0000000	486	507	423
263	48.0000000	44.0000000	486	507	441
264	48.0000000	44.0000000	486	507	441
265	45.0000000	40.0000000	487	508	441
266	45.0000000	40.0000000	487	508	425
267	39.0000000	32.0000000	487	508	429
268	45.0000000	40.0000000	488	509	462
269	45.0000000	40.0000000	487	508	429
270	45.0000000	40.0000000	487	508	463
271	48.0000000	44.0000000	488	509	463
272	45.0000000	40.0000000	488	509	479
273	45.0000000	40.0000000	486	507	0
274	45.0000000	40.0000000	486	507	0
275	45.0000000	40.0000000	486	507	442
276	45.0000000	40.0000000	487	508	442
277	45.0000000	40.0000000	487	508	430
278	45.0000000	40.0000000	487	508	430
279	48.0000000	44.0000000	487	508	464
280	48.0000000	44.0000000	488	509	464
281	45.0000000	40.0000000	488	509	484
282	39.0000000	32.0000000	488	509	484
283	45.0000000	40.0000000	488	509	481
284	45.0000000	40.0000000	486	507	0
285	45.0000000	40.0000000	486	507	0
286	45.0000000	40.0000000	486	507	0
287	45.0000000	40.0000000	486	507	442
288	45.0000000	40.0000000	486	507	443
289	48.0000000	44.0000000	487	508	443
290	48.0000000	44.0000000	487	508	431
291	45.0000000	40.0000000	487	508	431
292	48.0000000	44.0000000	487	508	465
293	45.0000000	40.0000000	488	509	465
294	45.0000000	40.0000000	488	509	485
295	45.0000000	40.0000000	488	509	485
296	48.0000000	44.0000000	488	509	0
297	48.0000000	44.0000000	488	509	0
298	45.0000000	40.0000000	486	507	0
299	45.0000000	40.0000000	486	507	0
300	45.0000000	40.0000000	486	507	444
301	48.0000000	44.0000000	487	508	444
302	45.0000000	40.0000000	487	508	432
303	48.0000000	44.0000000	487	508	466
304	45.0000000	40.0000000	488	509	466
305	45.0000000	40.0000000	488	509	466
306	45.0000000	40.0000000	488	509	486
307	48.0000000	44.0000000	488	509	0
308	48.0000000	44.0000000	488	509	0
309	45.0000000	40.0000000	486	507	0
310	48.0000000	44.0000000	486	507	0
311	45.0000000	40.0000000	486	507	444
312	45.0000000	40.0000000	486	507	445
313	48.0000000	44.0000000	487	508	445
314	45.0000000	40.0000000	487	508	445
315	48.0000000	44.0000000	487	508	433
316	48.0000000	44.0000000	487	508	467
317	45.0000000	40.0000000	488	509	467
318	45.0000000	40.0000000	488	509	487
319	48.0000000	44.0000000	488	509	491
320	48.0000000	44.0000000	488	509	489
321	48.0000000	44.0000000	488	509	489
322	45.0000000	40.0000000	489	510	521
323	45.0000000	40.0000000	489	510	522
324	48.0000000	44.0000000	486	507	0
325	45.0000000	40.0000000	486	507	445
326	45.0000000	40.0000000	486	507	434
327	45.0000000	40.0000000	487	508	434
328	48.0000000	44.0000000	487	508	434
329	39.0000000	32.0000000	487	508	496
330	39.0000000	32.0000000	488	509	496
331	39.0000000	32.0000000	490	511	487
332	45.0000000	40.0000000	490	511	487
333	45.0000000	40.0000000	490	511	491
334	45.0000000	40.0000000	490	511	490
335	48.0000000	44.0000000	490	511	489
336	45.0000000	40.0000000	489	510	522
337	45.0000000	40.0000000	489	510	522
338	45.0000000	40.0000000	486	507	523
339	45.0000000	40.0000000	486	507	524
340	45.0000000	40.0000000	487	508	448
341	39.0000000	32.0000000	488	509	449
342	45.0000000	40.0000000	490	511	499
343	45.0000000	40.0000000	490	511	0
344	48.0000000	44.0000000	490	511	0
345	48.0000000	44.0000000	490	511	0
346	48.0000000	44.0000000	490	511	0
347	45.0000000	40.0000000	490	511	0
348	39.0000000	32.0000000	489	510	525
349	39.0000000	32.0000000	489	510	525
350	45.0000000	40.0000000	489	510	527
351	45.0000000	40.0000000	489	510	502
352	45.0000000	40.0000000	489	510	501
353	45.0000000	40.0000000	490	511	500
354	45.0000000	40.0000000	489	510	523
355	45.0000000	40.0000000	489	510	525
356	45.0000000	40.0000000	489	510	526
357	48.0000000	44.0000000	489	510	529
358	48.0000000	44.0000000	489	510	529
359	45.0000000	40.0000000	489	510	527
360	48.0000000	44.0000000	490	511	503
361	48.0000000	44.0000000	490	511	501
362	45.0000000	40.0000000	490	511	500
363	45.0000000	40.0000000	490	511	0
364	48.0000000	44.0000000	490	511	0
365	48.0000000	44.0000000	490	511	0
366	48.0000000	44.0000000	490	511	0
367	45.0000000	40.0000000	490	511	0
368	48.0000000	44.0000000	490	511	0
369	48.0000000	44.0000000	490	511	0
370	48.0000000	44.0000000	490	511	0
371	48.0000000	44.0000000	490	511	0
372	48.0000000	44.0000000	490	511	0
373	48.0000000	44.0000000	490	511	0
374	48.0000000	44.0000000	490	511	0
375	48.0000000	44.0000000	490	511	504
376	48.0000000	44.0000000	490	511	0
377	48.0000000	44.0000000	490	511	0
378	45.0000000	40.0000000	490	511	510
379	45.0000000	40.0000000	490	511	0
380	45.0000000	40.0000000	490	511	0
381	45.0000000	40.0000000	490	511	0
382	48.0000000	44.0000000	490	511	0
383	48.0000000	44.0000000	490	511	0
384	48.0000000	44.0000000	490	511	507
385	45.0000000	40.0000000	490	511	506
386	45.0000000	40.0000000	490	511	505
387	39.0000000	32.0000000	490	511	506
388	45.0000000	40.0000000	490	511	0
389	45.0000000	40.0000000	490	511	508
390	28.0000000	20.0000000	490	511	508
391	39.0000000	32.0000000	490	511	506
392	45.0000000	40.0000000	490	511	509
393	45.0000000	40.0000000	490	511	509
394	39.0000000	32.0000000	491	512	509
395	39.0000000	32.0000000	491	512	508
396	45.0000000	40.0000000	491	512	0
397	39.0000000	32.0000000	491	512	0
398	45.0000000	40.0000000	491	512	0
399	45.0000000	40.0000000	491	512	292
400	48.0000000	44.0000000	491	512	292
401	48.0000000	44.0000000	491	512	291
402	45.0000000	40.0000000	489	510	0
403	45.0000000	40.0000000	489	510	0
404	45.0000000	40.0000000	489	510	0
405	45.0000000	40.0000000	489	510	0
406	45.0000000	40.0000000	489	510	530
407	48.0000000	44.0000000	489	510	530
408	45.0000000	40.0000000	489	510	504
409	45.0000000	40.0000000	489	510	533
410	45.0000000	40.0000000	489	510	533
411	45.0000000	40.0000000	489	510	534
412	39.0000000	32.0000000	489	510	535
413	39.0000000	32.0000000	489	510	531
414	48.0000000	44.0000000	492	513	531
415	45.0000000	40.0000000	492	513	513
416	45.0000000	40.0000000	491	512	513
417	45.0000000	40.0000000	491	512	509
418	45.0000000	40.0000000	491	512	509
419	45.0000000	40.0000000	491	512	293
420	45.0000000	40.0000000	491	512	293
421	45.0000000	40.0000000	491	512	293
422	45.0000000	40.0000000	491	512	291
423	45.0000000	40.0000000	489	510	532
424	45.0000000	40.0000000	489	510	532
425	39.0000000	32.0000000	489	510	533
426	45.0000000	40.0000000	489	510	535
427	45.0000000	40.0000000	489	510	540
428	45.0000000	40.0000000	489	510	540
429	45.0000000	40.0000000	489	510	539
430	48.0000000	44.0000000	492	513	514
431	48.0000000	44.0000000	492	513	514
432	45.0000000	40.0000000	491	512	0
433	45.0000000	40.0000000	491	512	0
434	45.0000000	40.0000000	491	512	294
435	45.0000000	40.0000000	491	512	294
436	45.0000000	40.0000000	491	512	0
437	45.0000000	40.0000000	491	512	0
438	48.0000000	44.0000000	491	512	291
439	48.0000000	44.0000000	491	512	291
440	48.0000000	44.0000000	489	510	532
441	45.0000000	40.0000000	489	510	0
442	39.0000000	32.0000000	489	510	0
443	45.0000000	40.0000000	489	510	541
444	45.0000000	40.0000000	492	513	541
445	45.0000000	40.0000000	489	510	540
446	45.0000000	40.0000000	489	510	539
447	45.0000000	40.0000000	492	513	514
448	48.0000000	44.0000000	492	513	515
449	48.0000000	44.0000000	492	513	515
450	45.0000000	40.0000000	491	512	0
451	45.0000000	40.0000000	491	512	0
452	45.0000000	40.0000000	491	512	295
453	45.0000000	40.0000000	491	512	295
454	45.0000000	40.0000000	491	512	0
455	45.0000000	40.0000000	491	512	288
456	48.0000000	44.0000000	491	512	287
457	48.0000000	44.0000000	491	512	287
458	48.0000000	44.0000000	491	512	0
459	48.0000000	44.0000000	491	512	286
460	48.0000000	44.0000000	491	512	285
461	48.0000000	44.0000000	491	512	286
462	45.0000000	40.0000000	489	510	0
463	45.0000000	40.0000000	489	510	0
464	45.0000000	40.0000000	489	510	0
465	45.0000000	40.0000000	489	510	542
466	45.0000000	40.0000000	492	513	542
467	45.0000000	40.0000000	492	513	542
468	48.0000000	44.0000000	492	513	0
469	48.0000000	44.0000000	492	513	516
470	48.0000000	44.0000000	492	513	516
471	45.0000000	40.0000000	491	512	0
472	45.0000000	40.0000000	491	512	296
473	45.0000000	40.0000000	491	512	296
474	45.0000000	40.0000000	491	512	289
475	45.0000000	40.0000000	491	512	288
476	45.0000000	40.0000000	491	512	287
477	48.0000000	44.0000000	491	512	286
478	48.0000000	44.0000000	491	512	286
479	48.0000000	44.0000000	491	512	286
480	48.0000000	44.0000000	489	510	0
481	48.0000000	44.0000000	489	510	0
482	48.0000000	44.0000000	489	510	0
483	48.0000000	44.0000000	489	510	0
484	45.0000000	40.0000000	492	513	543
485	45.0000000	40.0000000	492	513	543
486	45.0000000	40.0000000	492	513	517
487	45.0000000	40.0000000	492	513	517
488	48.0000000	44.0000000	492	513	518
489	48.0000000	44.0000000	492	513	518
490	48.0000000	44.0000000	492	513	516
491	48.0000000	44.0000000	492	513	299
492	48.0000000	44.0000000	492	513	299
493	45.0000000	40.0000000	492	513	284
494	45.0000000	40.0000000	491	512	289
495	45.0000000	40.0000000	489	510	0
496	48.0000000	44.0000000	489	510	0
497	48.0000000	44.0000000	489	510	0
498	48.0000000	44.0000000	489	510	0
499	48.0000000	44.0000000	489	510	0
500	48.0000000	44.0000000	489	510	520
501	45.0000000	40.0000000	492	513	520
502	45.0000000	40.0000000	492	513	519
503	48.0000000	44.0000000	492	513	519
504	48.0000000	44.0000000	492	513	300
505	48.0000000	44.0000000	492	513	300
506	45.0000000	40.0000000	492	513	284
507	39.0000000	32.0000000	492	513	301
508	39.0000000	32.0000000	492	513	284
509	39.0000000	32.0000000	491	512	283
510	45.0000000	40.0000000	492	513	0
511	48.0000000	44.0000000	491	512	283
512	45.0000000	40.0000000	491	512	288
513	28.0000000	20.0000000	491	512	282
514	39.0000000	32.0000000	491	512	281
515	39.0000000	32.0000000	491	512	280
516	45.0000000	40.0000000	491	512	279
517	48.0000000	44.0000000	491	512	278
518	48.0000000	44.0000000	491	512	278
519	48.0000000	44.0000000	491	512	0
520	45.0000000	40.0000000	492	513	0
521	28.0000000	20.0000000	491	512	282
522	28.0000000	20.0000000	491	512	282
523	28.0000000	20.0000000	491	512	281
524	39.0000000	32.0000000	491	512	280
525	45.0000000	40.0000000	491	512	279
526	48.0000000	44.0000000	491	512	278
527	48.0000000	44.0000000	491	512	277
528	48.0000000	44.0000000	491	512	277
529	48.0000000	44.0000000	491	512	276
530	48.0000000	44.0000000	491	512	277
531	48.0000000	44.0000000	491	512	276
532	48.0000000	44.0000000	491	512	276
533	48.0000000	44.0000000	489	510	0
534	48.0000000	44.0000000	489	510	550
535	45.0000000	40.0000000	489	510	550
536	48.0000000	44.0000000	489	510	548
